,unit,date,total_production,vnem_btm
1999,G-01,2023-11-30,7.265,BTM-PV
2000,G-01,2023-12-01,8.563,BTM-PV
2001,G-01,2023-12-02,8.025,BTM-PV
2002,G-01,2023-12-03,7.121,BTM-PV
2003,G-01,2023-12-04,7.681,BTM-PV
2004,G-01,2023-12-05,7.644,BTM-PV
2005,G-01,2023-12-06,7.272,BTM-PV
2006,G-01,2023-12-07,7.9079999999999995,BTM-PV
2007,G-01,2023-12-08,7.901,BTM-PV
2008,G-01,2023-12-09,7.82,BTM-PV
2009,G-01,2023-12-10,7.33,BTM-PV
2010,G-01,2023-12-11,3.2110000000000003,BTM-PV
2011,G-01,2023-12-12,7.472,BTM-PV
2012,G-01,2023-12-13,7.43,BTM-PV
2013,G-01,2023-12-14,7.2989999999999995,BTM-PV
2014,G-01,2023-12-15,7.492,BTM-PV
2015,G-01,2023-12-16,7.18,BTM-PV
2016,G-01,2023-12-17,5.891,BTM-PV
2017,G-01,2023-12-18,5.649,BTM-PV
2018,G-01,2023-12-19,4.546,BTM-PV
2019,G-01,2023-12-20,5.864,BTM-PV
2020,G-01,2023-12-21,5.067,BTM-PV
2021,G-01,2023-12-22,4.039,BTM-PV
2022,G-01,2023-12-23,7.556,BTM-PV
2023,G-01,2023-12-24,7.5889999999999995,BTM-PV
2024,G-01,2023-12-25,7.484,BTM-PV
2025,G-01,2023-12-26,6.96,BTM-PV
2026,G-01,2023-12-27,6.133,BTM-PV
2027,G-01,2023-12-28,7.59,BTM-PV
2028,G-01,2023-12-29,6.6450000000000005,BTM-PV
2029,G-01,2023-12-30,5.494,BTM-PV
2030,G-01,2023-12-31,4.945,BTM-PV
2031,G-02,2023-10-30,9.71,BTM-PV
2032,G-02,2023-10-31,9.249,BTM-PV
2033,G-02,2023-11-01,9.06,BTM-PV
2034,G-02,2023-11-02,8.812,BTM-PV
2035,G-02,2023-11-03,8.663,BTM-PV
2036,G-02,2023-11-04,8.242,BTM-PV
2037,G-02,2023-11-05,7.996,BTM-PV
2038,G-02,2023-11-06,8.290000000000001,BTM-PV
2039,G-02,2023-11-07,6.851,BTM-PV
2040,G-02,2023-11-08,5.614,BTM-PV
2041,G-02,2023-11-09,8.379,BTM-PV
2042,G-02,2023-11-10,7.8790000000000004,BTM-PV
2043,G-02,2023-11-11,8.068999999999999,BTM-PV
2044,G-02,2023-11-12,7.785,BTM-PV
2045,G-02,2023-11-13,7.571,BTM-PV
2046,G-02,2023-11-14,7.502,BTM-PV
2047,G-02,2023-11-15,3.2520000000000002,BTM-PV
2048,G-02,2023-11-16,7.551,BTM-PV
2049,G-02,2023-11-17,7.943,BTM-PV
2050,G-02,2023-11-18,7.457,BTM-PV
2051,G-02,2023-11-19,7.86,BTM-PV
2052,G-02,2023-11-20,7.905,BTM-PV
2053,G-02,2023-11-21,7.581,BTM-PV
2054,G-02,2023-11-22,7.316,BTM-PV
2055,G-02,2023-11-23,7.173,BTM-PV
2056,G-02,2023-11-24,6.894,BTM-PV
2057,G-02,2023-11-25,7.884,BTM-PV
2058,G-02,2023-11-26,7.963,BTM-PV
2059,G-02,2023-11-27,7.029,BTM-PV
2060,G-02,2023-11-28,6.85,BTM-PV
2061,G-02,2023-11-29,6.619,BTM-PV
2062,G-02,2023-11-30,6.804,BTM-PV
2063,G-02,2023-12-01,6.645,BTM-PV
2064,G-02,2023-12-02,6.631,BTM-PV
2065,G-02,2023-12-03,6.078,BTM-PV
2066,G-02,2023-12-04,6.362,BTM-PV
2067,G-02,2023-12-05,6.073,BTM-PV
2068,G-02,2023-12-06,3.304,BTM-PV
2069,G-02,2023-12-07,1.121,BTM-PV
2070,G-02,2023-12-08,2.196,BTM-PV
2071,G-02,2023-12-09,6.244,BTM-PV
2072,G-02,2023-12-10,6.279,BTM-PV
2073,G-02,2023-12-11,6.068,BTM-PV
2074,G-02,2023-12-12,5.973,BTM-PV
2075,G-02,2023-12-13,5.767,BTM-PV
2076,G-02,2023-12-14,5.988,BTM-PV
2077,G-02,2023-12-15,6.091,BTM-PV
2078,G-02,2023-12-16,5.789,BTM-PV
2079,G-02,2023-12-17,5.643,BTM-PV
2080,G-02,2023-12-18,4.977,BTM-PV
2081,G-02,2023-12-19,4.391,BTM-PV
2082,G-02,2023-12-20,5.451,BTM-PV
2083,G-02,2023-12-21,4.822,BTM-PV
2084,G-02,2023-12-22,3.9330000000000003,BTM-PV
2085,G-02,2023-12-23,6.099,BTM-PV
2086,G-02,2023-12-24,6.149,BTM-PV
2087,G-02,2023-12-25,6.045,BTM-PV
2088,G-02,2023-12-26,6.195,BTM-PV
2089,G-02,2023-12-27,5.642,BTM-PV
2090,G-02,2023-12-28,6.15,BTM-PV
2091,G-02,2023-12-29,6.072,BTM-PV
2092,G-02,2023-12-30,4.956,BTM-PV
2093,G-02,2023-12-31,4.621,BTM-PV
2094,G-03,2023-10-30,6.229,BTM-PV
2095,G-03,2023-10-31,5.944,BTM-PV
2096,G-03,2023-11-01,5.824,BTM-PV
2097,G-03,2023-11-02,5.673,BTM-PV
2098,G-03,2023-11-03,5.561,BTM-PV
2099,G-03,2023-11-04,6.001,BTM-PV
2100,G-03,2023-11-05,5.1129999999999995,BTM-PV
2101,G-03,2023-11-06,5.275,BTM-PV
2102,G-03,2023-11-07,5.331,BTM-PV
2103,G-03,2023-11-08,4.008,BTM-PV
2104,G-03,2023-11-09,5.346,BTM-PV
2105,G-03,2023-11-10,5.966,BTM-PV
2106,G-03,2023-11-11,5.127,BTM-PV
2107,G-03,2023-11-12,5.001,BTM-PV
2108,G-03,2023-11-13,5.902,BTM-PV
2109,G-03,2023-11-14,4.832,BTM-PV
2110,G-03,2023-11-15,2.991,BTM-PV
2111,G-03,2023-11-16,5.361,BTM-PV
2112,G-03,2023-11-17,5.224,BTM-PV
2113,G-03,2023-11-18,5.1579999999999995,BTM-PV
2114,G-03,2023-11-19,5.1450000000000005,BTM-PV
2115,G-03,2023-11-20,5.247,BTM-PV
2116,G-03,2023-11-21,4.9159999999999995,BTM-PV
2117,G-03,2023-11-22,4.768,BTM-PV
2118,G-03,2023-11-23,4.588,BTM-PV
2119,G-03,2023-11-24,4.604,BTM-PV
2120,G-03,2023-11-25,5.106,BTM-PV
2121,G-03,2023-11-26,7.15,BTM-PV
2122,G-03,2023-11-27,5.1419999999999995,BTM-PV
2123,G-03,2023-11-28,4.537,BTM-PV
2124,G-03,2023-11-29,4.651,BTM-PV
2125,G-03,2023-11-30,5.454,BTM-PV
2126,G-03,2023-12-01,4.425,BTM-PV
2127,G-03,2023-12-02,4.529,BTM-PV
2128,G-03,2023-12-03,4.167,BTM-PV
2129,G-03,2023-12-04,4.505,BTM-PV
2130,G-03,2023-12-05,3.9000000000000004,BTM-PV
2131,G-03,2023-12-06,3.9250000000000003,BTM-PV
2132,G-03,2023-12-07,4.212000000000001,BTM-PV
2133,G-03,2023-12-08,4.53,BTM-PV
2134,G-03,2023-12-09,4.1930000000000005,BTM-PV
2135,G-03,2023-12-10,4.4239999999999995,BTM-PV
2136,G-03,2023-12-11,4.816,BTM-PV
2137,G-03,2023-12-12,1.266,BTM-PV
2138,G-03,2023-12-13,3.9290000000000003,BTM-PV
2139,G-03,2023-12-14,4.077999999999999,BTM-PV
2140,G-03,2023-12-15,4.142,BTM-PV
2141,G-03,2023-12-16,3.789,BTM-PV
2142,G-03,2023-12-17,4.8420000000000005,BTM-PV
2143,G-03,2023-12-18,3.329,BTM-PV
2144,G-03,2023-12-19,3.943,BTM-PV
2145,G-03,2023-12-20,4.198,BTM-PV
2146,G-03,2023-12-21,4.242,BTM-PV
2147,G-03,2023-12-22,3.6069999999999998,BTM-PV
2148,G-03,2023-12-23,4.08,BTM-PV
2149,G-03,2023-12-24,4.176,BTM-PV
2150,G-03,2023-12-25,4.393,BTM-PV
2151,G-03,2023-12-26,4.93,BTM-PV
2152,G-03,2023-12-27,4.942,BTM-PV
2153,G-03,2023-12-28,4.14,BTM-PV
2154,G-03,2023-12-29,5.3389999999999995,BTM-PV
2155,G-03,2023-12-30,4.487,BTM-PV
2156,G-03,2023-12-31,3.682,BTM-PV
2157,G-04,2023-02-01,6.922,BTM-PV
2158,G-04,2023-02-02,5.954,BTM-PV
2159,G-04,2023-02-03,5.312,BTM-PV
2160,G-04,2023-02-04,6.801,BTM-PV
2161,G-04,2023-02-05,5.673,BTM-PV
2162,G-04,2023-02-06,7.303,BTM-PV
2163,G-04,2023-02-07,7.216,BTM-PV
2164,G-04,2023-02-08,7.127,BTM-PV
2165,G-04,2023-02-09,7.229,BTM-PV
2166,G-04,2023-02-10,6.951,BTM-PV
2167,G-04,2023-02-11,6.253,BTM-PV
2168,G-04,2023-02-12,5.73,BTM-PV
2169,G-04,2023-02-13,7.273,BTM-PV
2170,G-04,2023-02-14,3.895,BTM-PV
2171,G-04,2023-02-15,8.039,BTM-PV
2172,G-04,2023-02-16,7.175999999999999,BTM-PV
2173,G-04,2023-02-17,5.913,BTM-PV
2174,G-04,2023-02-18,5.3709999999999996,BTM-PV
2175,G-04,2023-02-19,7.832,BTM-PV
2176,G-04,2023-02-20,7.728,BTM-PV
2177,G-04,2023-02-21,5.609,BTM-PV
2178,G-04,2023-02-22,6.754,BTM-PV
2179,G-04,2023-02-23,6.901,BTM-PV
2180,G-04,2023-02-24,4.418,BTM-PV
2181,G-04,2023-02-25,2.493,BTM-PV
2182,G-04,2023-02-26,8.185,BTM-PV
2183,G-04,2023-02-27,8.215,BTM-PV
2184,G-04,2023-02-28,9.212,BTM-PV
2185,G-04,2023-03-01,7.545,BTM-PV
2186,G-04,2023-03-02,9.272,BTM-PV
2187,G-04,2023-03-03,9.331,BTM-PV
2188,G-04,2023-03-04,9.296,BTM-PV
2189,G-04,2023-03-05,7.947,BTM-PV
2190,G-04,2023-03-06,6.726,BTM-PV
2191,G-04,2023-03-07,9.387,BTM-PV
2192,G-04,2023-03-08,9.385,BTM-PV
2193,G-04,2023-03-09,9.266,BTM-PV
2194,G-04,2023-03-10,4.667,BTM-PV
2195,G-04,2023-03-11,8.738999999999999,BTM-PV
2196,G-04,2023-03-12,9.524000000000001,BTM-PV
2197,G-04,2023-03-13,8.652,BTM-PV
2198,G-04,2023-03-14,3.578,BTM-PV
2199,G-04,2023-03-15,6.202999999999999,BTM-PV
2200,G-04,2023-03-16,1.61,BTM-PV
2201,G-04,2023-03-17,8.931,BTM-PV
2202,G-04,2023-03-18,8.355,BTM-PV
2203,G-04,2023-03-19,8.347,BTM-PV
2204,G-04,2023-03-20,1.178,BTM-PV
2205,G-04,2023-03-21,0.0,BTM-PV
2206,G-04,2023-03-22,0.0,BTM-PV
2207,G-04,2023-03-23,4.172,BTM-PV
2208,G-04,2023-03-24,10.973,BTM-PV
2209,G-04,2023-03-25,10.575,BTM-PV
2210,G-04,2023-03-26,10.437,BTM-PV
2211,G-04,2023-03-27,11.012,BTM-PV
2212,G-04,2023-03-28,10.534,BTM-PV
2213,G-04,2023-03-29,8.227,BTM-PV
2214,G-04,2023-03-30,9.38,BTM-PV
2215,G-04,2023-03-31,9.131,BTM-PV
2216,G-04,2023-04-01,10.94,BTM-PV
2217,G-04,2023-04-02,11.064,BTM-PV
2218,G-04,2023-04-03,9.46,BTM-PV
2219,G-04,2023-04-04,11.471,BTM-PV
2220,G-04,2023-04-05,11.204,BTM-PV
2221,G-04,2023-04-06,11.439,BTM-PV
2222,G-04,2023-04-07,10.138,BTM-PV
2223,G-04,2023-04-08,10.758,BTM-PV
2224,G-04,2023-04-09,10.998,BTM-PV
2225,G-04,2023-04-10,10.962,BTM-PV
2226,G-04,2023-04-11,10.037,BTM-PV
2227,G-04,2023-04-12,9.382,BTM-PV
2228,G-04,2023-04-13,11.345,BTM-PV
2229,G-04,2023-04-14,11.547,BTM-PV
2230,G-04,2023-04-15,11.385,BTM-PV
2231,G-04,2023-04-16,11.105,BTM-PV
2232,G-04,2023-04-17,11.447,BTM-PV
2233,G-04,2023-04-18,10.468,BTM-PV
2234,G-04,2023-04-19,11.945,BTM-PV
2235,G-04,2023-04-20,11.001,BTM-PV
2236,G-04,2023-04-21,11.562,BTM-PV
2237,G-04,2023-04-22,10.498,BTM-PV
2238,G-04,2023-04-23,11.113,BTM-PV
2239,G-04,2023-04-24,11.682,BTM-PV
2240,G-04,2023-04-25,11.33,BTM-PV
2241,G-04,2023-04-26,11.701,BTM-PV
2242,G-04,2023-04-27,11.23,BTM-PV
2243,G-04,2023-04-28,11.305,BTM-PV
2244,G-04,2023-04-29,11.321,BTM-PV
2245,G-04,2023-04-30,11.695,BTM-PV
2246,G-04,2023-05-01,12.338,BTM-PV
2247,G-04,2023-05-02,12.014,BTM-PV
2248,G-04,2023-05-03,11.527000000000001,BTM-PV
2249,G-04,2023-05-04,10.589,BTM-PV
2250,G-04,2023-05-05,12.497,BTM-PV
2251,G-04,2023-05-06,11.492,BTM-PV
2252,G-04,2023-05-07,12.333,BTM-PV
2253,G-04,2023-05-08,12.261,BTM-PV
2254,G-04,2023-05-09,10.742,BTM-PV
2255,G-04,2023-05-10,12.494,BTM-PV
2256,G-04,2023-05-11,12.397,BTM-PV
2257,G-04,2023-05-12,12.188,BTM-PV
2258,G-04,2023-05-13,12.288,BTM-PV
2259,G-04,2023-05-14,12.307,BTM-PV
2260,G-04,2023-05-15,9.719,BTM-PV
2261,G-04,2023-05-16,11.494,BTM-PV
2262,G-04,2023-05-17,10.729,BTM-PV
2263,G-04,2023-05-18,11.02,BTM-PV
2264,G-04,2023-05-19,11.521,BTM-PV
2265,G-04,2023-05-20,9.613,BTM-PV
2266,G-04,2023-05-21,7.516,BTM-PV
2267,G-04,2023-05-22,10.749,BTM-PV
2268,G-04,2023-05-23,12.647,BTM-PV
2269,G-04,2023-05-24,12.98,BTM-PV
2270,G-04,2023-05-25,12.607,BTM-PV
2271,G-04,2023-05-26,12.805,BTM-PV
2272,G-04,2023-05-27,12.539,BTM-PV
2273,G-04,2023-05-28,12.763,BTM-PV
2274,G-04,2023-05-29,12.615,BTM-PV
2275,G-04,2023-05-30,10.823,BTM-PV
2276,G-04,2023-05-31,12.717,BTM-PV
2277,G-04,2023-06-01,12.651,BTM-PV
2278,G-04,2023-06-02,12.642999999999999,BTM-PV
2279,G-04,2023-06-03,12.387,BTM-PV
2280,G-04,2023-06-04,12.51,BTM-PV
2281,G-04,2023-06-05,9.834,BTM-PV
2282,G-04,2023-06-06,11.599,BTM-PV
2283,G-04,2023-06-07,12.93,BTM-PV
2284,G-04,2023-06-08,12.399000000000001,BTM-PV
2285,G-04,2023-06-09,12.26,BTM-PV
2286,G-04,2023-06-10,8.354,BTM-PV
2287,G-04,2023-06-11,12.349,BTM-PV
2288,G-04,2023-06-12,12.622,BTM-PV
2289,G-04,2023-06-13,12.44,BTM-PV
2290,G-04,2023-06-14,11.951,BTM-PV
2291,G-04,2023-06-15,12.268,BTM-PV
2292,G-04,2023-06-16,11.601,BTM-PV
2293,G-04,2023-06-17,12.217,BTM-PV
2294,G-04,2023-06-18,12.745,BTM-PV
2295,G-04,2023-06-19,11.957,BTM-PV
2296,G-04,2023-06-20,12.78,BTM-PV
2297,G-04,2023-06-21,12.417,BTM-PV
2298,G-04,2023-06-22,12.968,BTM-PV
2299,G-04,2023-06-23,12.857,BTM-PV
2300,G-04,2023-06-24,13.067,BTM-PV
2301,G-04,2023-06-25,12.817,BTM-PV
2302,G-04,2023-06-26,12.669,BTM-PV
2303,G-04,2023-06-27,12.528,BTM-PV
2304,G-04,2023-06-28,12.51,BTM-PV
2305,G-04,2023-06-29,12.215,BTM-PV
2306,G-04,2023-06-30,12.139,BTM-PV
2307,G-04,2023-07-01,11.784,BTM-PV
2308,G-04,2023-07-02,11.792,BTM-PV
2309,G-04,2023-07-03,11.953,BTM-PV
2310,G-04,2023-07-04,12.788,BTM-PV
2311,G-04,2023-07-05,12.441,BTM-PV
2312,G-04,2023-07-06,12.582,BTM-PV
2313,G-04,2023-07-07,12.565,BTM-PV
2314,G-04,2023-07-08,12.504999999999999,BTM-PV
2315,G-04,2023-07-09,12.51,BTM-PV
2316,G-04,2023-07-10,12.366,BTM-PV
2317,G-04,2023-07-11,12.116999999999999,BTM-PV
2318,G-04,2023-07-12,11.848,BTM-PV
2319,G-04,2023-07-13,11.909,BTM-PV
2320,G-04,2023-07-14,11.841,BTM-PV
2321,G-04,2023-07-15,11.289,BTM-PV
2322,G-04,2023-07-16,11.296,BTM-PV
2323,G-04,2023-07-17,11.827,BTM-PV
2324,G-04,2023-07-18,11.655,BTM-PV
2325,G-04,2023-07-19,11.508000000000001,BTM-PV
2326,G-04,2023-07-20,11.506,BTM-PV
2327,G-04,2023-07-21,11.519,BTM-PV
2328,G-04,2023-07-22,10.919,BTM-PV
2329,G-04,2023-07-23,5.438,BTM-PV
2330,G-04,2023-07-24,11.5,BTM-PV
2331,G-04,2023-07-25,11.268,BTM-PV
2332,G-04,2023-07-26,11.733,BTM-PV
2333,G-04,2023-07-27,11.36,BTM-PV
2334,G-04,2023-07-28,11.335,BTM-PV
2335,G-04,2023-07-29,10.476,BTM-PV
2336,G-04,2023-07-30,9.198,BTM-PV
2337,G-04,2023-07-31,6.101,BTM-PV
2338,G-04,2023-08-01,6.917,BTM-PV
2339,G-04,2023-08-02,11.515,BTM-PV
2340,G-04,2023-08-03,11.829,BTM-PV
2341,G-04,2023-08-04,11.492,BTM-PV
2342,G-04,2023-08-05,11.452,BTM-PV
2343,G-04,2023-08-06,11.557,BTM-PV
2344,G-04,2023-08-07,11.888,BTM-PV
2345,G-04,2023-08-08,11.431,BTM-PV
2346,G-04,2023-08-09,7.201,BTM-PV
2347,G-04,2023-08-10,6.736,BTM-PV
2348,G-04,2023-08-11,11.427,BTM-PV
2349,G-04,2023-08-12,11.465,BTM-PV
2350,G-04,2023-08-13,8.793,BTM-PV
2351,G-04,2023-08-14,10.386,BTM-PV
2352,G-04,2023-08-15,9.906,BTM-PV
2353,G-04,2023-08-16,9.454,BTM-PV
2354,G-04,2023-08-17,11.297,BTM-PV
2355,G-04,2023-08-18,11.359,BTM-PV
2356,G-04,2023-08-19,5.948,BTM-PV
2357,G-04,2023-08-20,1.651,BTM-PV
2358,G-04,2023-08-21,9.237,BTM-PV
2359,G-04,2023-08-22,11.084,BTM-PV
2360,G-04,2023-08-23,11.606,BTM-PV
2361,G-04,2023-08-24,10.833,BTM-PV
2362,G-04,2023-08-25,11.094,BTM-PV
2363,G-04,2023-08-26,11.169,BTM-PV
2364,G-04,2023-08-27,10.72,BTM-PV
2365,G-04,2023-08-28,10.583,BTM-PV
2366,G-04,2023-08-29,10.776,BTM-PV
2367,G-04,2023-08-30,10.662,BTM-PV
2368,G-04,2023-08-31,9.57,BTM-PV
2369,G-04,2023-09-01,10.468,BTM-PV
2370,G-04,2023-09-02,9.624,BTM-PV
2371,G-04,2023-09-03,10.94,BTM-PV
2372,G-04,2023-09-04,10.673,BTM-PV
2373,G-04,2023-09-05,10.459,BTM-PV
2374,G-04,2023-09-06,10.551,BTM-PV
2375,G-04,2023-09-07,10.557,BTM-PV
2376,G-04,2023-09-08,9.244,BTM-PV
2377,G-04,2023-09-09,8.724,BTM-PV
2378,G-04,2023-09-10,8.053,BTM-PV
2379,G-04,2023-09-11,7.304,BTM-PV
2380,G-04,2023-09-12,10.153,BTM-PV
2381,G-04,2023-09-13,10.111,BTM-PV
2382,G-04,2023-09-14,9.579,BTM-PV
2383,G-04,2023-09-15,8.65,BTM-PV
2384,G-04,2023-09-16,9.616999999999999,BTM-PV
2385,G-04,2023-09-17,9.798,BTM-PV
2386,G-04,2023-09-18,10.001999999999999,BTM-PV
2387,G-04,2023-09-19,9.813,BTM-PV
2388,G-04,2023-09-20,9.738999999999999,BTM-PV
2389,G-04,2023-09-21,9.790000000000001,BTM-PV
2390,G-04,2023-09-22,6.396,BTM-PV
2391,G-04,2023-09-23,9.406,BTM-PV
2392,G-04,2023-09-24,9.415000000000001,BTM-PV
2393,G-04,2023-09-25,9.251,BTM-PV
2394,G-04,2023-09-26,9.33,BTM-PV
2395,G-04,2023-09-27,7.974,BTM-PV
2396,G-04,2023-09-28,8.874,BTM-PV
2397,G-04,2023-09-29,9.147,BTM-PV
2398,G-04,2023-09-30,5.957,BTM-PV
2399,G-04,2023-10-01,9.023,BTM-PV
2400,G-04,2023-10-02,8.72,BTM-PV
2401,G-04,2023-10-03,8.543,BTM-PV
2402,G-04,2023-10-04,8.907,BTM-PV
2403,G-04,2023-10-05,8.314,BTM-PV
2404,G-04,2023-10-06,8.215,BTM-PV
2405,G-04,2023-10-07,8.019,BTM-PV
2406,G-04,2023-10-08,7.859999999999999,BTM-PV
2407,G-04,2023-10-09,7.298,BTM-PV
2408,G-04,2023-10-10,8.047,BTM-PV
2409,G-04,2023-10-11,8.18,BTM-PV
2410,G-04,2023-10-12,7.99,BTM-PV
2411,G-04,2023-10-13,7.047000000000001,BTM-PV
2412,G-04,2023-10-14,7.329,BTM-PV
2413,G-04,2023-10-15,7.604,BTM-PV
2414,G-04,2023-10-16,7.421,BTM-PV
2415,G-04,2023-10-17,7.332,BTM-PV
2416,G-04,2023-10-18,7.073,BTM-PV
2417,G-04,2023-10-19,6.9510000000000005,BTM-PV
2418,G-04,2023-10-20,6.656000000000001,BTM-PV
2419,G-04,2023-10-21,6.931,BTM-PV
2420,G-04,2023-10-22,7.095000000000001,BTM-PV
2421,G-04,2023-10-23,6.903,BTM-PV
2422,G-04,2023-10-24,6.834,BTM-PV
2423,G-04,2023-10-25,6.8740000000000006,BTM-PV
2424,G-04,2023-10-26,7.091,BTM-PV
2425,G-04,2023-10-27,6.7860000000000005,BTM-PV
2426,G-04,2023-10-28,7.022,BTM-PV
2427,G-04,2023-10-29,7.0489999999999995,BTM-PV
2428,G-04,2023-10-30,6.938,BTM-PV
2429,G-04,2023-10-31,6.635,BTM-PV
2430,G-04,2023-11-01,6.57,BTM-PV
2431,G-04,2023-11-02,6.398,BTM-PV
2432,G-04,2023-11-03,6.314,BTM-PV
2433,G-04,2023-11-04,5.611,BTM-PV
2434,G-04,2023-11-05,5.819,BTM-PV
2435,G-04,2023-11-06,5.999,BTM-PV
2436,G-04,2023-11-07,4.702,BTM-PV
2437,G-04,2023-11-08,3.38,BTM-PV
2438,G-04,2023-11-09,6.112,BTM-PV
2439,G-04,2023-11-10,5.451,BTM-PV
2440,G-04,2023-11-11,5.958,BTM-PV
2441,G-04,2023-11-12,5.734,BTM-PV
2442,G-04,2023-11-13,5.1739999999999995,BTM-PV
2443,G-04,2023-11-14,5.63,BTM-PV
2444,G-04,2023-11-15,1.9220000000000002,BTM-PV
2445,G-04,2023-11-16,5.477,BTM-PV
2446,G-04,2023-11-17,6.163,BTM-PV
2447,G-04,2023-11-18,5.442,BTM-PV
2448,G-04,2023-11-19,6.182,BTM-PV
2449,G-04,2023-11-20,6.219,BTM-PV
2450,G-04,2023-11-21,6.011,BTM-PV
2451,G-04,2023-11-22,5.713,BTM-PV
2452,G-04,2023-11-23,5.773,BTM-PV
2453,G-04,2023-11-24,5.355,BTM-PV
2454,G-04,2023-11-25,6.436999999999999,BTM-PV
2455,G-04,2023-11-26,5.351,BTM-PV
2456,G-04,2023-11-27,5.141,BTM-PV
2457,G-04,2023-11-28,5.915,BTM-PV
2458,G-04,2023-11-29,4.995,BTM-PV
2459,G-04,2023-11-30,4.926,BTM-PV
2460,G-04,2023-12-01,5.865,BTM-PV
2461,G-04,2023-12-02,5.196,BTM-PV
2462,G-04,2023-12-03,4.498,BTM-PV
2463,G-04,2023-12-04,5.374,BTM-PV
2464,G-04,2023-12-05,5.231,BTM-PV
2465,G-04,2023-12-06,3.788,BTM-PV
2466,G-04,2023-12-07,5.383,BTM-PV
2467,G-04,2023-12-08,4.933,BTM-PV
2468,G-04,2023-12-09,5.184,BTM-PV
2469,G-04,2023-12-10,4.477,BTM-PV
2470,G-04,2023-12-11,3.867,BTM-PV
2471,G-04,2023-12-12,5.891,BTM-PV
2472,G-04,2023-12-13,4.827,BTM-PV
2473,G-04,2023-12-14,4.5600000000000005,BTM-PV
2474,G-04,2023-12-15,5.011,BTM-PV
2475,G-04,2023-12-16,4.663,BTM-PV
2476,G-04,2023-12-17,3.108,BTM-PV
2477,G-04,2023-12-18,4.664,BTM-PV
2478,G-04,2023-12-19,2.401,BTM-PV
2479,G-04,2023-12-20,4.148,BTM-PV
2480,G-04,2023-12-21,2.733,BTM-PV
2481,G-04,2023-12-22,2.268,BTM-PV
2482,G-04,2023-12-23,5.9959999999999996,BTM-PV
2483,G-04,2023-12-24,4.969,BTM-PV
2484,G-04,2023-12-25,4.934,BTM-PV
2485,G-04,2023-12-26,4.005,BTM-PV
2486,G-04,2023-12-27,3.717,BTM-PV
2487,G-04,2023-12-28,5.210999999999999,BTM-PV
2488,G-04,2023-12-29,3.891,BTM-PV
2489,G-04,2023-12-30,3.171,BTM-PV
2490,G-04,2023-12-31,3.342,BTM-PV
2491,G-07,2023-02-01,9.863000000000001,BTM-PV
2492,G-07,2023-02-02,9.765,BTM-PV
2493,G-07,2023-02-03,6.647,BTM-PV
2494,G-07,2023-02-04,9.937,BTM-PV
2495,G-07,2023-02-05,8.24,BTM-PV
2496,G-07,2023-02-06,10.351,BTM-PV
2497,G-07,2023-02-07,10.316,BTM-PV
2498,G-07,2023-02-08,10.22,BTM-PV
2499,G-07,2023-02-09,10.381,BTM-PV
2500,G-07,2023-02-10,10.776,BTM-PV
2501,G-07,2023-02-11,10.373999999999999,BTM-PV
2502,G-07,2023-02-12,10.88,BTM-PV
2503,G-07,2023-02-13,9.868,BTM-PV
2504,G-07,2023-02-14,6.1240000000000006,BTM-PV
2505,G-07,2023-02-15,11.694,BTM-PV
2506,G-07,2023-02-16,11.578,BTM-PV
2507,G-07,2023-02-17,9.815,BTM-PV
2508,G-07,2023-02-18,9.618,BTM-PV
2509,G-07,2023-02-19,11.593,BTM-PV
2510,G-07,2023-02-20,11.507,BTM-PV
2511,G-07,2023-02-21,11.138,BTM-PV
2512,G-07,2023-02-22,12.738,BTM-PV
2513,G-07,2023-02-23,11.578,BTM-PV
2514,G-07,2023-02-24,8.962,BTM-PV
2515,G-07,2023-02-25,2.367,BTM-PV
2516,G-07,2023-02-26,12.371,BTM-PV
2517,G-07,2023-02-27,13.926,BTM-PV
2518,G-07,2023-02-28,14.325,BTM-PV
2519,G-07,2023-03-01,9.109,BTM-PV
2520,G-07,2023-03-02,13.939,BTM-PV
2521,G-07,2023-03-03,14.0,BTM-PV
2522,G-07,2023-03-04,14.185,BTM-PV
2523,G-07,2023-03-05,14.693,BTM-PV
2524,G-07,2023-03-06,9.34,BTM-PV
2525,G-07,2023-03-07,14.571,BTM-PV
2526,G-07,2023-03-08,14.645999999999999,BTM-PV
2527,G-07,2023-03-09,14.424000000000001,BTM-PV
2528,G-07,2023-03-10,8.743,BTM-PV
2529,G-07,2023-03-11,11.609,BTM-PV
2530,G-07,2023-03-12,14.972999999999999,BTM-PV
2531,G-07,2023-03-13,14.613999999999999,BTM-PV
2532,G-07,2023-03-14,5.485,BTM-PV
2533,G-07,2023-03-15,11.34,BTM-PV
2534,G-07,2023-03-16,1.1059999999999999,BTM-PV
2535,G-07,2023-03-17,0.9460000000000001,BTM-PV
2536,G-07,2023-03-18,0.0,BTM-PV
2537,G-07,2023-03-19,0.0,BTM-PV
2538,G-07,2023-03-20,0.0,BTM-PV
2539,G-07,2023-03-21,0.0,BTM-PV
2540,G-07,2023-03-22,0.0,BTM-PV
2541,G-07,2023-03-23,5.727,BTM-PV
2542,G-07,2023-03-24,17.307,BTM-PV
2543,G-07,2023-03-25,17.08,BTM-PV
2544,G-07,2023-03-26,18.228,BTM-PV
2545,G-07,2023-03-27,17.516,BTM-PV
